code,name,category,pe,2018_profit,2017_profit,2016_profit,2015_profit,2014_profit
CHY,CHY基金,股权,85.93333221,0,132000000.0,10795000.0,-47235400.0,107000000.0
TANNZ,TravelCenters of America LLC,,,0,0,0,0,0
AOD,Aberdeen Total Dynamic Dividend Fund,环球,-48.444444,0,210000000.0,-19404800.0,33963300.0,84132500.0
CARO,Carolina Financial Corp.,,29.26056373,0,28565000.0,17570000.0,14420000.0,8311000.0
RNVA,"Rennova Health, Inc.",,-0.00305371,0,-55197900.0,-32613700.0,-35962500.0,7820300.0
PKY,Parkway Properties Inc,房地产信托投资基金,-272.00001192,0,0,0,0,0
VRTS,"Virtus Investment Partners, Inc.",多元化金融服务,21.08064532,0,39939000.0,48763000.0,30671000.0,96965000.0
SPWR,美国太阳能公司,,-1.94721399,0,-544000000.0,-299000000.0,0,183000000.0
EBSB,莫里迪恩洲际合众银行,储蓄及贷款\r,28.0000022,0,42945000.0,34190000.0,24607000.0,22327000.0
KCAPL,"KCAP Financial, Inc.",,,0,0,0,0,0
CPAC,Cementos Pacasmayo SAA,,23.42553246,0,80631000.0,112999999.99999999,212000000.0,189000000.0
CMCO,哥伦布-麦金农,,41.79166649,22065000.0,8984000.0,19579000.0,27190000.0,30421000.0
FLWS,"1-800-FLOWERS.COM, Inc.",,36.12499898,0,44041000.0,35868000.0,19384000.0,14675000.0
NVEE,"NV5 Global, Inc.",,68.64753937,0,24006000.0,11607000.0,8492000.0,4893000.0
SAH,索尼克汽车,,10.73891603,0,92983000.0,93193000.0,86311000.0,97217000.0
AMRI,奥尔巴尼,商业服务,-11.87978102,0,0,0,0,0
HIFR,"InfraREIT, Inc.",,18.49122824,0,17053000.0,69301000.0,19931000.0,29780000.0
RCM,"R1 RCM, Inc.",,,0,-58800000.0,177000000.0,-84300000.0,-79620000.0
TANNL,TravelCenters of America LLC,,-467.59997625,0,0,0,0,0
MTSC,MTS Systems Corp.,计算机,25.1456314,0,25084000.0,27494000.0,45462000.0,42009000.0
SLRC,Solar Capital Ltd.,,8.6442692,0,70430000.0,107000000.0,14080000.0,48452000.0
CERS,Cerus Corp.,医疗保健产品,-11.11290292,0,-60585000.0,-62906000.0,-55868000.0,-38755000.0
REV,露华浓,化妆品\/护理,-41.19047566,0,-183000000.0,-21900000.0,56100000.0,40900000.0
SP,SP Plus Corp.,,39.41747534,0,44500000.0,26000000.0,20300000.0,26100000.0
SMCI,超微电脑,计算机,16.53508826,0,69324000.0,72021000.0,102000000.0,54157000.0
IRS,IRSA Inversiones y Representaciones SA,,10.7891152,0,5220000000.0,9496000000.0,2710000000.0,-831000000.0
SRI,"Stoneridge, Inc.",,11.75912449,0,45049000.0,75574000.0,20567000.0,-60591000.0
LBAI,拉扎德银行,银行,20.31578893,0,52580000.0,41518000.0,32481000.0,31129000.0
ASNA,Ascena零售集团有限公司,,116.49999879,0,-1067000000.0,-11900000.0,-237000000.0,133000000.0
EXPI,"eXp World Holdings, Inc.",,,0,-22131000.0,-7414700.0,-1960400.0,103800.00000000001
MTGE,MTGE Investment Corp.,房地产信托投资基金,23.47058847,0,161000000.0,43671000.0,-38358000.0,159000000.0
FBIOP,"Fortress Biotech, Inc.",,,0,0,0,0,0
CKH,海科控股,油气服务,-3.92554853,0,81709000.0,-196000000.0,-59850000.0,124000000.0
RUTH,"Ruth\'s Hospitality Group, Inc.",,32.42105224,0,30137000.0,30465000.0,30004000.0,16455000.0
PMC,PharMerica Corp.,卫生保健设施,42.39130449,0,0,0,0,0
IRCP,IRSA Propiedades Comerciales SA,,15.36702099,0,3378000000.0,12253000000.0,2412000000.0,409999999.99999994
FSP,Franklin Street Properties Corp.,房地产信托投资基金,105.99999665,0,-15944000.0,8378000.0,35014000.0,13148000.0
GBNK,担保银行,银行,29.52381086,0,38624000.0,24727000.0,22454000.0,13512000.0
CFCOU,CF CORP,,,0,0,0,0,0
IRT,"Independence Realty Trust, Inc.",,-54.26316078,0,31441000.0,-9555000.0,30156000.0,2944000.0
PBFX,PBF Logistics LP,,10.16509453,0,114999999.99999999,86639000.0,73848000.0,29964000.0
BETR,"Amplify Snack Brands, Inc.",,33.33333201,0,0,27293000.0,9885000.0,35319000.0
UBNK,"United Financial Bancorp, Inc.",银行,17.87878848,0,54618000.0,49661000.0,49640000.0,6782000.0
NR,新园能源,油气服务,-20.30612166,0,-6148000.0,-40712000.0,-90828000.0,102000000.0
TCBK,TriCo Bancshares,银行,20.23195817,0,40554000.0,44811000.0,43818000.0,26108000.0
PRFT,"Perficient, Inc.",,46.82758729,0,18581000.0,20459000.0,23007000.0,23163000.0
AVP,美国雅芳产品有限公司,化妆品\/护理,-7.28571412,0,20000000.0,-107000000.0,-1146000000.0,-385000000.0
UIHC,United Insurance Holdings Corp.,保险,80.92308341,0,10145000.0,5698000.0,27358000.0,41013000.0
ECHO,"Echo Global Logistics, Inc.",运输,644.99999039,0,12623200.0,1589700.0,7845700.000000001,16787600.0
VDTH,Videocon d2h Ltd.,,282.9999987,0,304000000.0,-922000000.0000001,-2727000000.0,-3195000000.0
NXEO,"Nexeo Solutions, Inc.",,-41.45833347,0,14400000.0,-8400000.0,-332600.0,-1382800.0
TRST,TrustCo Bank Corp. NY,银行,20.5555561,0,43145000.0,42601000.0,42238000.0,44193000.0
TYPE,蒙泰图像,软件,58.74999661,0,11560000.0,14886000.0,26197000.0,32545000.0
CIR,Circor国际,,73.59016121,0,11789000.0,10101000.0,9863000.0,50386000.0
GSBD,"Goldman Sachs BDC, Inc.",,19.77678529,0,49548000.0,40652000.0,46628000.0,36922000.0
EHIC,一嗨租车,,182.42857719,0,122000000.0,33135100.000000004,696000000.0,-93145400.00000001
BLX,拉丁美洲出口银行,银行,10.0945944,0,81999000.0,87045000.0,104000000.0,102000000.0
CTBI,大众信托合众银行,银行,18.55555466,0,51493000.0,47346000.0,46432000.0,43251000.0
QADB,"QAD, Inc.",软件,-47.5731691,-9065000.0,-15450000.0,8912000.0,12946000.0,6386000.0
SNC,"State National Companies, Inc. ",,18.12069057,0,0,0,0,0
ARII,美国轨道车工业有限公司,多元化制造商,12.40909084,0,142000000.0,72663000.0,133000000.0,99533000.0
STG,尚德机构,,,0,-919000000.0,-254000000.0,-318000000.0,0
CO,中国脐带血库企业集团,卫生保健设施,38.52631718,241000000.0,129000000.0,91333000.0,108000000.0,133000000.0
CRAY,克雷科技,计算机,83.26923236,0,-134000000.00000001,10615000.0,27537000.0,62323000.0
USAT,全美科技,软件,-65.80000305,0,-1852000.0,-6806000.0,-1089000.0,27531000.0
OFLX,欧美佳福莱克斯,,61.06293909,0,15846000.0,14546000.0,15961000.0,13605000.0
MOO,农业指数ETF-Market Vectors,环球,,0,161000000.0,94765500.0,-126000000.0,-53714500.0
SSNI,思飞信,,-38.71428747,0,0,0,0,0
IYT,运输指数ETF-iShares,股权,5.69453834,121000000.0,125000000.0,-91878900.0,134000000.00000001,145000000.0
CASS,卡斯信息系统,,33.24185956,0,25014000.0,24348000.0,23056000.0,24033000.0
CCS,"Century Communities, Inc.",,12.51072986,0,50295000.0,49540000.0,39890000.0,20022000.0
MOD,摩丁制造,汽车制造,59.6551715,23800000.0,14900000.0,-1000000.0,22800000.0,132000000.0
CSWI,"CSW Industrials, Inc.",,86.95312933,-11882000.0,11071000.0,25471000.0,29705000.0,24732000.0
UBA,"Urstadt Biddle Properties, Inc.",房地产信托投资基金,42.03703678,0,55432000.0,34605000.0,50212000.0,65758000.0
JBSS,"John B. Sanfilippo & Son, Inc.",食品,26.16326417,0,36125000.0,30395000.0,29305000.0,26287000.0
HT,HT基金,,10.16513723,0,105000000.0,121000000.0,42207000.0,68271000.0
OSTK,"Overstock.com, Inc.",互联网,61.27550823,0,-112000000.00000001,0,1220000.0,8801000.0
IGR,IGR基金,环球,33.95454468,0,109000000.00000001,25009500.0,-64392600.0,194000000.0
TCPC,TCP Capital Corp.,,9.86666679,0,90611299.99999999,95367800.0,78097700.0,49988000.0
VDSI,"VASCO Data Security International, Inc.",软件,80.74073471,0,-22399000.0,10514000.0,42151000.0,33484000.0
GCO,格涅斯科,,9.04761935,-112000000.00000001,97431000.0,94569000.0,97725000.0,92653000.0
AMRN,阿玛琳,生物技术和制药,-7.21951235,0,-67865000.0,-86350000.0,-114999999.99999999,-56364000.0
CETV,Central European Media Enterprises Ltd.,媒体,-2.67441872,0,49427000.0,-181000000.0,-115999999.99999999,-231999999.99999997
FRO,Frontline Ltd.,,6.82666651,0,-264000000.0,118000000.0,124000000.0,86255000.0
USCR,"U.S. Concrete, Inc.",,93.90909165,0,25636000.0,8861000.0,-5414000.0,20582000.0
WHD,"Cactus, Inc.",,,0,66547000.0,-8176000.0,21224000.0,0
RMAX,"RE\/MAX Holdings, Inc.",,37.90697905,0,35179000.0,47226000.0,50775000.0,43979000.0
FORR,佛罗斯特研究,,49.79381218,0,15140000.0,17651000.0,11996000.0,10865000.0
SYBT,"Stock Yards Bancorp, Inc.",银行,21.13888903,0,38043000.0,41027000.0,37187000.0,34822000.0
CHI,CHI基金,股权,64.94737004,0,123000000.0,13214400.0,-43988900.0,94862500.0
BY,"Byline Bancorp, Inc.",,,0,21695000.0,66729000.0,-14974000.0,0
IIJI,首创网络,,28.93939337,5279000000.0,3332000000.0,4190000000.0,3397000000.0,4684000000.0
REGI,"Renewable Energy Group, Inc.",,21.79245437,0,-79079000.0,44713000.0,-152000000.0,82538000.0
ORBC,ORBCOMM轨道通讯系统,,-33.18181629,0,-61195000.0,-23226000.0,-12999000.0,-4525000.0
AG,First Majestic Silver Corp.,,104.99999844,0,0,8601000.0,-108000000.0,-61448000.0
CNSL,联合通讯,,41.6206898,0,65299000.0,15196000.0,-671000.0,15388000.0
BGG,百力通,,26.47368565,-11320000.0,56650000.0,26561000.0,45687000.0,28347000.0
IPHS,"Innophos Holdings, Inc.",化学制品,17.95901585,0,22445000.0,47971000.0,26346000.0,64461000.0
AC,"Associated Capital Group, Inc.",,90.60976061,0,8684000.0,10469000.0,-891000.0,-1157000.0
GABC,德美银行,银行,15.75423812,0,40676000.0,35184000.0,30064000.0,28344000.0
PRSC,Providence Service Corp.,,13.13609393,0,53820000.0,89846000.0,83194000.0,20275000.0
FFC,"Flaherty & Crumrine Preferred Securities Income Fund, Inc.",股权,17.18749993,0,146000000.0,49412200.0,35693000.0,139000000.0
TSC,"TriState Capital Holdings, Inc.",,29.05940659,0,37988000.0,28641000.0,0,15928000.0
SCMP,"Sucampo Pharmaceuticals, Inc.",制药,42.8571442,0,0,18487000.0,33371000.0,13128000.0
MYI,黑岩市政收益保险基金,股权,7.86075933,0,-13518300.0,107000000.0,56666300.0,141000000.0
MGNX,"MacroGenics, Inc.",生物技术和制药,-11.84023642,0,-19626000.0,-58528000.0,-20140000.0,-38313000.0
CMTL,康姆泰克通讯,计算机硬件,-93.89473882,0,15827000.0,-7738000.0,23245000.0,25151000.0
NOG,"Northern Oil & Gas, Inc.",油气,-0.59791662,0,-9193800.0,-293000000.0,-975000000.0,164000000.0
CPF,中央太平洋银行,银行,19.04666646,0,41204000.0,46992000.0,45868000.0,40453000.0
CASH,米塔金融,,24.6033992,0,44917000.0,33220000.0,18055000.0,15713000.0
GSBC,南方万通金控,银行,18.5669775,0,51564000.0,45342000.0,46502000.0,43529000.0
CTRL,Control4 Corp.,计算机硬件,60.90566136,0,15979000.0,12954000.0,-1652000.0,8156000.0
UVSP,宾夕法尼亚裕益银行,银行,34.04762056,0,44094000.0,19505000.0,27268000.0,22231000.0
TCRZ,"THL Credit, Inc.",,,0,-7904000.0,17149000.0,28217000.0,36791000.0
SOHU,搜狐,互联网,-3.70325908,0,-470000000.0,-114999999.99999999,96944000.0,-199000000.0
HTD,HTD收益基金,股权,6.36559143,0,90773400.0,132000000.0,33622200.0,167000000.0
XELA,"Exela Technologies, Inc.",,,0,-204000000.0,-48103000.0,-44904000.0,-198000000.0
DWT,VelocityShares 3x Inverse Crude Oil ETN,,,0,0,0,0,0
HAFC,韩美金融,银行,14.71428571,0,54660000.0,56489000.0,53823000.0,49761000.0
TCRX,"THL Credit, Inc.",,23.43577917,0,-7904000.0,17149000.0,28217000.0,36791000.0
RGS,Regis Corp.,,200.99999371,0,-16140000.0,-11316000.0,-33842000.0,-139000000.0
EOS,Eaton Vance Enhanced Equity Income Fund II,股权,58.33333102,0,150000000.0,14491099.999999998,43555100.0,67850800.0
GFF,格里丰,建筑材料,25.34722122,0,14912000.0,30010000.0,34289000.0,-177000.0
MCRI,"Monarch Casino & Resort, Inc.",住宿,33.50359725,0,25538000.0,24574000.0,20659000.0,14185000.0
CAMP,CalAmp Corp.,计算机硬件,468.39999455,16617000.0,-7904000.0,16940000.0,16508000.0,11803000.0
CTWS,"Connecticut Water Service, Inc.",水业\r,33.17307814,0,25054000.0,23387000.0,22761000.0,21319000.0
IYC,iShares U.S. Consumer Services ETF,股权,10.99348873,84601500.0,114999999.99999999,11261400.000000002,105000000.0,74008400.0
AMAG,AMAG制药公司,生物技术,-344.99999308,0,-199000000.0,-2483000.0,32779000.0,136000000.0
CHEF,"The Chefs\' Warehouse, Inc.",食品,240.83333554,0,14366000.0,3023000.0,16209000.0,14215000.0
THR,"Thermon Group Holdings, Inc.",油气服务,56.6222227,13219000.0,14984000.0,23650000.0,49386000.0,25799000.0
FLXN,"Flexion Therapeutics, Inc.",卫生保健设施,-7.72183133,0,-137000000.0,-71894000.0,-46315000.0,-27313700.0
WTI,"W&T Offshore, Inc.",,-2.28461549,0,79682000.0,-249000000.00000003,-1044999999.9999999,-11661000.0
HQH,HQH基金,股权,-15.72916578,0,121000000.0,-56019200.0,96165400.00000001,222000000.00000003
GAINM,Gladstone Investment Corp.,,13.22916676,0,0,0,0,0
NMZ,Nuveen Municipal High Income Opportunity Fund,股权,15.3764698,0,37552500.0,48904600.0,43821500.0,112999999.99999999
WLKP,Westlake Chemical Partners LP,,16.9205294,0,353000000.0,353000000.0,354000000.0,509999999.99999994
GIM,GIM环球基金,环球,614.00000037,0,26881900.0,1840000.0,-94326800.0,128000000.0
GOL,勒莫国航,,0.78598728,0,378000000.0,1102000000.0,-4290999999.9999995,-1117000000.0
KND,金德里德保健,健康护理服务,-1.17647057,0,-656000000.0,-629000000.0,-67340000.0,-60965000.0
PML,太平洋投资管理市政收益基金2,股权,69.78947576,0,73225000.0,14399000.0,58640000.0,34016000.0
MSBI,"Midland States Bancorp, Inc.",,15.95852528,0,16056000.0,31542000.0,24324000.0,10816000.0
AGM,联邦农业抵押贷款公司,,12.85259733,0,84317000.0,77300000.0,73839000.0,70282000.0
NFBK,"Northfield Bancorp, Inc. (New Jersey)",储蓄及贷款\r,29.01754583,0,24768000.0,26130000.0,19531000.0,20266000.0
GAINO,Gladstone Investment Corp.,,13.08583348,0,0,0,0,0
EVA,Enviva Partners LP,,31.80412317,0,14373000.0,13463000.0,19695000.0,-3655000.0
GAINN,Gladstone Investment Corp.,,13.07291716,0,0,0,0,0
DXPE,"DXP Enterprises, Inc.",,94.69387882,0,16529000.0,7151000.0,-39070000.0,-45238000.0
TGH,Textainer Group Holdings Ltd.,运输及出租\r,-15.83333375,0,20742000.0,-57876000.0,113999999.99999999,196000000.0
EMD,"Western Asset Emerging Markets Debt Fund, Inc.",股权,11.94642862,0,103000000.0,67762900.0,-14754600.0,14451600.0
GPMT,"Granite Point Mortgage Trust, Inc.",,,0,53305000.0,35357000.0,138000.0,0
SBLK,Star Bulk Carriers Corp.,,-3.90123466,0,-9771000.0,-154000000.0,-458000000.0,-11723000.0
MBUU,"Malibu Boats, Inc.",,35.25892992,0,31075000.0,20295000.0,23183000.0,-1188000.0
ANGO,阿吉奥动态有限公司,医疗保健产品,-31.08571514,16335000.0,5008000.0,-43590000.0,-3388000.0,2347000.0
MTW,马尼托沃克,机械-多元,-8.32967019,0,9400000.0,-376000000.0,65500000.0,148000000.0
CDXS,"Codexis, Inc.",化学制品,-71.66666981,0,-22996000.0,-8558000.0,-7581000.0,-19071000.0
EIM,Eaton Vance Municipal Bond Fund,股权,8.80597007,0,-6701900.000000001,91083799.99999999,47178800.0,165000000.0
PARR,"Par Pacific Holdings, Inc.",,-16.18518412,0,72621000.0,-45835000.0,-39911000.0,-47041000.0
CNOB,"ConnectOne Bancorp, Inc.",,24.70297129,0,43220000.0,31082000.0,41311000.0,18565000.0
PSLV,Sprott Physical Silver Trust,债务\r,,0,0,0,0,0
HBNC,哈里逊合众银行,银行,17.50420077,0,33117000.0,23912000.0,20549000.0,18101000.0
VRTSP,"Virtus Investment Partners, Inc.",,17.83371027,0,0,0,0,0
ABR,阿伯房地产信托,,14.00000014,0,97509000.0,62481000.0,53429000.0,93048500.0
SONS,圣思网络,计算机硬件,-27.96428532,0,0,0,0,0
HMST,"HomeStreet, Inc.",储蓄及贷款\r,12.60683807,0,68946000.0,58151000.0,41319000.0,22259000.0
XPER,Xperi Corp.,,14.50892851,0,-56558000.0,56089000.0,117000000.0,170000000.0
FSC,第五大道金融,,-10.42592572,0,0,0,0,0
VMO,范·卡本市政债券投机基金,股权,7.54487237,32097300.0,5030500.0,52469100.0,114999999.99999999,-24486800.0
AEGN,Aegion Corp.,,29.23809552,0,-66235000.0,29160000.0,-7990000.0,-35412000.0
PEY,Invesco High Yield Equity Dividend Achievers ETF,股权,9.80540495,41342600.0,163000000.0,83856900.0,62829200.0,60594300.0
CBL,CBL金融,房地产信托投资基金,6.1200002,0,0,196000000.0,119000000.0,252999999.99999997
JKG,iShares Morningstar Mid-Cap ETF,股权,12.64065008,65847900.0,98696800.0,-12009200.0,48673100.00000001,42223800.0
RCKT,"Rocket Pharmaceuticals, Inc.",,,0,-19578000.0,-7573000.0,-8408000.0,0
SGBK,Stonegate Bank ,,24.12149365,0,0,0,0,0
COWNZ,Cowen Inc. 7.35% Senior Notes Due 2027,,,0,0,0,0,0
ESIO,电子科技工业,电子,-41.61817981,115999999.99999999,-37409000.0,-12257000.0,-43811000.0,-38334000.0
BRSS,"Global Brass & Copper Holdings, Inc.",,23.89261627,0,51500000.0,32800000.0,35800000.0,32100000.0
DVAX,德纳维制药,生物技术,-4.31506851,0,-95154000.0,-112000000.00000001,-107000000.0,-90722000.0
DRNA,"Dicerna Pharmaceuticals, Inc.",生物技术和制药,-5.19860651,0,-60048000.0,-59513000.0,-62839000.0,-47939000.0
RCII,"Rent-A-Center, Inc.",,-7.44444426,0,6653000.0,-105000000.0,-953999999.9999999,96422000.0
TDW,潮水公司,,-2.19854542,0,-650000000.0,-160000000.0,-65349000.0,140000000.0
QVCB,Liberty Interactive Corp.,,27.55101987,0,1254000000.0,511000000.00000006,674000000.0,559000000.0
AAOI,"Applied Optoelectronics, Inc.",,22.81818186,0,73951000.0,31234000.0,10793000.0,4283000.0
HSII,海德思哲服务,商业服务,51.35802266,0,-48635000.0,15413000.0,17132000.0,6797000.0
WSFSL,WSFS Financial Corporation - 6.25% Senior Notes Due 2019,,12.16019414,0,0,0,0,0
KEN,Kenon Holdings Ltd.,,-183.12499932,0,0,-394000000.0,95892000.0,476000000.0
WLH,"William Lyon Homes, Inc.",,13.36129014,0,57751000.0,67967000.0,60261000.0,54526000.0
LDL,莱德尔,多元化制造商,20.92592545,0,49317000.0,37187000.0,46259000.0,21847000.0
DKL,Delek Logistics Partners LP,油气,15.48077017,0,69409000.0,62804000.0,66848000.0,71997000.0
XBKS,"Xenith Bankshares, Inc.",银行,4.40494825,0,0,0,0,0
NYMT,纽约抵押信托,,12.61999989,0,88567000.0,67560000.0,78013000.0,136000000.0
UIS,优利系统,计算机,-16.15789534,0,-66600000.0,-36700000.0,-103000000.0,59300000.0
XCRA,Xcerra Corp.,半导体,59.50000022,0,22555000.0,11174000.0,28226000.0,833000.0
AFAM,阿莫斯特家庭保健,卫生保健设施,32.74853728,0,23937000.0,19541000.0,0,13524000.0
FRGI,"Fiesta Restaurant Group, Inc.",零售,46.93548413,0,16712000.0,38536000.0,0,36176000.0
PDT,约翰汉考克爱国者基金,股权,7.59624387,0,60292600.0,103000000.0,37314400.0,135000000.0
CRNX,"Crinetics Pharmaceuticals, Inc.",,,0,-9157000.0,-6019000.0,0,0
CUBI,"Customers Bancorp, Inc.",银行,10.67965398,0,78837000.0,78702000.0,58583000.0,43214000.0
MLAB,"Mesa Laboratories, Inc.",电子,67.21854347,-2962000.0,11183000.0,11169000.0,9583000.0,9000000.0
CYD,中国玉柴国际有限公司,,10.21925164,0,1405000000.0,724000000.0,509000000.0,1022000000.0000001
ADTN,亚川,计算机硬件,22.70833296,0,23840000.0,35229000.0,18646000.0,44620000.0
NTG,"Tortoise MLP Fund, Inc.",股权,,0,0,0,0,0
AHH,"Armada Hoffler Properties, Inc.",,18.81176391,0,29925000.0,42755000.0,31183000.0,12759000.0
CIVBP,"Civista Bancshares, Inc.",,48.73910729,0,0,0,0,0
SPB,"Spectrum Brands Holdings, Inc.",,15.4461542,0,297000000.0,-33900000.0,149000000.0,215000000.0
CHAP,"Chaparral Energy, Inc.",,,0,923000000.0,-416000000.0,-1334000000.0,209000000.0
EXPR,"Express, Inc.",零售,14.19177998,19366000.0,57417000.0,117000000.0,68325000.0,117000000.0
JT,简普科技,,,0,-202000000.0,-182000000.0,-196000000.0,0
COWNL,"Cowen, Inc.",,-25.92783389,0,0,0,0,0
PETS,"PetMed Express, Inc.",,35.22429606,37283000.0,23819000.0,20567000.0,17453000.0,17972000.0
MSEX,米德尔赛克斯水务公司,水业\r,34.30434806,0,22809000.0,22742000.0,20028000.0,18445000.0
CUBS,"Customers Bancorp, Inc.",,10.9004333,0,78837000.0,78702000.0,58583000.0,43214000.0
CMO,卡帕史丹抵押,房地产信托投资基金,11.97142894,0,79589000.0,82873000.0,108000000.0,141000000.0
IIIN,Insteel工业,电力组件与设备,22.29670366,0,22548000.0,37245000.0,21710000.0,16641000.0
EROS,Eros International Plc,,133.88888569,-9745000.0,11455000.0,13288000.0,49330000.0,37144000.0
BOE,黑岩全球成长基金,环球,62.33333234,0,146000000.0,12536500.0,10509700.0,14629700.0
MYE,"Myers Industries, Inc.",,731.66670845,0,-9889000.0,1057000.0,17762000.0,-8681000.0
FTRPR,Frontier Communications Corp.,,-19.29411831,0,0,0,0,0
OFG,OFG Bancorp,银行,17.08737949,0,52646000.0,59186000.0,-2504000.0,85181000.0
VVR,范·卡本高回报信托基金,股权,21.44999949,41514000.0,167000000.0,-77720300.0,21541600.0,79870800.0
MTK,SPDR Morgan Stanley Technology,股权,6.92921173,0,0,0,0,0
RBBN,"Ribbon Communications, Inc.",,,0,-35252000.0,-13932000.0,-31895000.0,-16855000.0
CMRE,Costamare Inc.,,8.83544282,0,72876000.0,81702000.0,144000000.0,114999999.99999999
XOXO,XO集团,互联网,62.595745,0,5534000.0,12120000.0,5464000.0,462000.0
ORIT,Oritani Financial Corp.,银行,15.87378722,42894000.0,49144000.0,52295000.0,46902000.0,41059000.0
VRTV,Veritiv Corp.,,36.84615637,0,-13300000.0,21000000.0,26700000.0,-19600000.0
CIG.C,Companhia Energ茅tica de Minas Gerais SA,,,0,1002000000.0,335000000.0,2469000000.0,3137000000.0
IXYS,IXYS LLC,半导体,39.74137914,0,21348000.0,14741000.0,23740000.0,6046000.0
BOOT,"Boot Barn Holdings, Inc.",,57.63829834,28879000.0,14197000.0,9868000.0,13730000.0,5660000.0
APTX,Aptinyx Inc.,,,0,-32068000.0,-15478000.0,0,0
CII,CII基金,股权,15.29464204,0,137000000.0,49336400.0,28058200.0,64370900.0
UTL,UNITIL Corp.,,26.15979304,0,29000000.0,27100000.0,26300000.0,24700000.0
LE,"Lands\' End, Inc.",,-6.82215719,28195000.0,-110000000.00000001,-19548000.0,73799000.0,78847000.0
TSCAP,"TriState Capital Holdings, Inc.",,,0,0,0,0,0
CSV,"Carriage Services, Inc.",商业服务,20.89285671,0,37193000.0,19581000.0,20853000.0,15838000.0
ASMB,"Assembly Biosciences, Inc.",,-14.22178996,0,-42808500.0,-44261600.0,-28453800.0,-23788800.0
HSKA,赫斯卡医疗,生物技术和制药,70.21678835,0,9456000.0,12165000.0,5519000.0,1599000.0
PEI,宾夕法尼亚房地产投资信托,房地产信托投资基金,-26.70000037,0,-32848000.0,-12713000.0,-130000000.0,-14262000.0
PRMW,Primo Water Corp.,饮料,-95.14285793,0,-6359000.0,-5946000.0,1857000.0,-13467000.0
ATW,Atwood海洋工程公司,油气,2.5604394,0,0,0,0,0
DF,迪恩食品,,6.25954211,0,61588000.0,120000000.0,-8508000.0,-20296000.0
GBL,Gamco投资,多元化金融服务,6.57653066,0,77809000.0,117000000.0,83412000.0,109000000.00000001
HMHC,Houghton Mifflin Harcourt Co.,,-2.60775878,0,-103000000.0,-285000000.0,-134000000.00000001,-111000000.00000001
AGM.A,联邦农业抵押贷款,,10.92043708,0,84317000.0,77300000.0,73839000.0,70282000.0
CSIQ,阿特斯,,11.70535679,0,103000000.0,65275000.0,173000000.0,244000000.0
COHU,科休半导体,半导体,233.90908802,0,32843000.0,3039000.0,250000.0,8708000.0
SECO,寺库集团,,,0,133000000.0,-44573000.0,-222000000.00000003,-120000000.0
EGO,埃尔拉多黄金公司,,-1.954375,0,0,-347000000.0,-1645000000.0,107000000.0
ZUMZ,"Zumiez, Inc.",零售,28.02884682,26802000.0,25904000.0,28785000.0,43192000.0,45948000.0
ESTR,"Estre Ambiental, Inc.",,,0,52265000.0,-215000000.0,0,-142000000.0
NVMI,Nova Measuring Instruments Ltd.,半导体,78.94285609,0,46459000.0,9644000.0,15725000.0,18652000.0
RDIB,"Reading International, Inc.",娱乐,80.33800005,0,31010000.0,9417000.0,23031000.0,25278000.0
SLYV,SPDR S&P 600 Small Cap Value ETF,股权,3.78412173,0,130000000.0,9323900.0,11401300.000000002,50698100.00000001
PPR,荷兰国际最优惠利率信托,股权,10.84782539,26494500.0,112000000.00000001,-35317600.0,29440300.000000004,69993900.0
TRK,"Speedway Motorsports, Inc.",娱乐,18.75000042,0,148000000.0,39545000.0,-34363000.0,31147000.0
SXCP,SunCoke Energy Partners LP,,7.68115948,0,-17500000.0,121000000.0,92200000.0,87500000.0
TISI,"Team, Inc.",商业服务,-54.33333647,0,-104000000.0,-12676000.0,40497000.0,30149000.0
KOP,科佩斯控股,化学制品,24.92805891,0,30500000.0,27700000.0,-76000000.0,-39400000.0
EPZM,"Epizyme, Inc.",生物技术和制药,-5.46632149,0,-134000000.00000001,-110000000.00000001,-132000000.0,-55005000.0
MHO,MI 家居,房屋建筑商,13.93478202,0,72081000.0,56609000.0,51763000.0,50789000.0
EWQ,法国ETF-iShares MSCI,股权,6.59477112,0,89383600.0,-6349299.999999999,-19030100.0,67524500.0
PPH,VanEck Vectors Pharmaceutical ETF,股权,,0,0,0,0,0
HOVNP,"Hovnanian Enterprises, Inc.",,-45.08999936,0,0,0,0,0
ITG,投资科技股份,多元化金融服务,-28.02531492,0,-39440000.0,-25918000.0,91570000.0,50892000.0
IGD,IGD基金,环球,26.85714267,72879800.0,133000000.0,-85907500.0,17636800.0,115999999.99999999
GDEN,"Golden Entertainment, Inc.",,36.45205468,0,2171000.0,16300000.0,24520000.0,-24845000.0
FFIC,法拉盛金融,银行,11.39732169,0,41121000.0,64916000.0,46209000.0,44239000.0
HIIQ,"Health Insurance Innovations, Inc.",保险,93.24561788,0,26491000.0,13109000.0,1465000.0,423000.0
GOODO,Gladstone Commercial Corp.,,-164.37499891,0,0,0,0,0
KNOP,KNOT Offshore Partners LP,,10.11363614,0,68064000.0,61102000.0,40442000.0,27392000.0
REI,"Ring Energy, Inc.",,-12.38144317,0,1753899.9999999998,-37637700.0,-9052800.0,8420500.0
BTO,BTO基金,股权,3.78307397,0,64087200.0,191000000.0,38186200.0,62484000.0
EXTR,极速网络,电信,-23.18518511,-46792000.0,-8517000.0,-31884000.0,-71643000.0,-57310000.0
