code,name,category,pe
SFS.N,"Smart & Final Stores, Inc.",,41.47058892
BBG.N,比尔巴雷特公司,油气,-1.57142866
EBF.N,恩尼斯,,1055.00004265
WSR.N,Whitestone REIT,,51.57692438
JMPC.N,"JMP Group, Inc.",,507.20000465
CHW.N,CHW基金,环球,112.37499965
WHG.N,"Westwood Holdings Group, Inc.",多元化金融服务,21.14079487
MTL.N,车里雅宾斯克钢铁,,-0.14181614
IVC.N,英伐凯,,-11.96969664
SGU.N,Star Group LP,零售,12.06249934
SALT.N,"Scorpio Bulkers, Inc.",,-3.04054050
SWCH.N,"Switch, Inc. (Nevada)",,
EVI.N,"EnviroStar, Inc.",销售\/批发\r,126.52777063
VTTI.N,VTTI ENERGY PARTNERS LP,,35.45454469
BBDC.N,BARINGS BDC INC,,
EFC.N,Ellington投资,,-34.31249934
XTLY.N,XACTLY CORP,,-28.45454414
LCI.N,"Lannett Co., Inc.",制药,-21.42857159
MODN.N,"Model N, Inc.",,-13.48739367
OBE.N,Obsidian Energy Ltd.,,
OME.N,欧米加蛋白食品,制药,15.06849276
TLYS.N,"Tilly\'s, Inc.",,42.15000090
LL.N,Lumber Liquidators控股,零售,-6.81673334
ECCB.N,"Eagle Point Credit Co., Inc.",,4.79999993
NQP.N,Nuveen Pennsylvania Quality Municipal Income Fund,债务\r,12.06603835
MFL.N,BlackRock MuniHoldings Investment Quality Fund,债务\r,8.25974064
ATEN.N,"A10 Networks, Inc.",软件,-21.31250101
REX.N,REX American Resources Corp.,能源-替代能源,15.11405324
ECR.N,Eclipse Resources Corp.,,-1.88095249
ANH.N,安沃思抵押资产公司,,28.47058883
CRD.B.N,Crawford & Co.,,9.94186052
GRAM.N,Gra帽a y Montero SAA,,11.12500007
MYN.N,黑岩纽约市政收益保险基金,债务\r,7.22561005
CIO.N,"City Office REIT, Inc.",,-99.38461962
ECCZ.N,"Eagle Point Credit Co., Inc.",,4.57636365
ECCY.N,"Eagle Point Credit Co., Inc.",,
CRD.A.N,Crawford & Co.,,9.79069760
BHB.N,Bar Harbor Bankshares,银行,18.33128788
CAI.N,"CAI International, Inc.",,77.09677237
CLW.N,克利尔沃特纸业,林产品\/造纸,9.65517210
MCA.N,黑岩加州基金,债务\r,8.86754995
HVT.N,哈弗蒂家具,零售,16.96153850
ECCA.N,"Eagle Point Credit Co., Inc.",,4.62181820
JP.N,钜派投资集团,,15.31111122
JE.N,"Just Energy Group, Inc.",天然气\r,1.41284396
EVC.N,超视野传播,媒体,23.40909147
CORR.N,"CorEnergy Infrastructure Trust, Inc.",,17.86448489
HZO.N,海上麦斯服务,零售,20.40404098
HVT.A.N,哈弗蒂家具,,16.60305416
ZYME.N,"Zymeworks, Inc.",,
DQ.N,大全新能源,化学制品,8.78250027
AFI.N,"Armstrong Flooring, Inc.",,52.90908603
DCO.N,杜科蒙,,17.58035754
WMC.N,Western Asset Mortgage Capital Corp.,,-17.62295041
SPLP.N,Steel Partners Holdings LP,,68.19999695
ECCX.N,Eagle Point Credit Company Inc.,,
NLS.N,鹦鹉螺体育,休闲,13.53210968
MIN.N,MFS Intermediate Income Trust,环球,22.23529372
SMTA.N,Spirit Mta Reit,,
ATTO.N,Atento SA,,
DSX.N,黛安娜船舶,运输,-1.93838879
TWI.N,"Titan International, Inc.",汽车部件与设备,-9.09876526
HRG.N,哈宾格投资,控股公司-多元经营\r,60.90908951
BKS.N,巴诺书店,零售,119.99999821
BZH.N,贝哲房屋,,183.42857283
PKE.N,Park Electrochemical Corp.,半导体,38.05357031
SOI.N,"Solaris Oilfield Infrastructure, Inc.",,
OPY.N,奥本海默控股,多元化金融服务,-358.33331909
CSLT.N,"Castlight Health, Inc.",软件,-5.34482758
SMHI.N,"Seacor Marine Holdings, Inc.",,
BRY.N,贝利石油,,1284.00004396
IPI.N,"Intrepid Potash, Inc.",化学制品,-3.73863634
APRN.N,"Blue Apron Holdings, Inc.",,
NGVC.N,"Natural Grocers by Vitamin Cottage, Inc.",,43.65116313
RCS.N,RCS全球政府基金,环球,16.82758709
OB.N,OneBeacon Insurance Group Ltd,保险,16.00884976
EHI.N,"Western Asset Global High Income Fund, Inc.",环球,10.63953426
LPG.N,Dorian LPG Ltd.,,24.19354820
PBT.N,帕米亚盆地皇室信托,,21.11904801
RM.N,Regional Management Corp.,多元化金融服务,17.56783865
TPVY.N,TriplePoint Venture Growth BDC Corp.,,
ACRE.N,战神商业房地产公司,房地产信托投资基金,9.95070461
INO.N,"Inovio Pharmaceuticals, Inc.",生物技术,-4.38613849
BFZ.N,黑岩加州市政基金,债务\r,9.33823506
PGH.N,Pengrowth Energy Corp.,,-1.83374998
AZRE.N,Azure Power Global Ltd.,,-3.55022826
OMN.N,"OMNOVA Solutions, Inc.",化学制品,89.99999866
CDR.N,西连购物中心,房地产信托投资基金,-57.25000033
MGI.N,速汇金国际,,24.95999908
OMAD.N,One Madison Corp.,,
UAN.N,CVR Partners LP,化学制品,-13.61538497
TPVZ.N,TriplePoint Venture Growth BDC Corp. 6.75% Notes due 2020,,36.31883993
HRTG.N,"Heritage Insurance Holdings, Inc.",,13.58771927
OIBR.C.N,Oi SA,,
SCA.N,Stellus Capital Investment Corp.,,
CYH.N,"Community Health Systems, Inc.",健康护理服务,-0.21929261
DS.N,"Drive Shack, Inc.",,5.63461572
ECC.N,"Eagle Point Credit Co., Inc.",,3.32545471
NAN.N,Nuveen New York Quality Municipal Income Fund,债务\r,9.48484845
MX.N,MagnaChip Semiconductor Corp.,半导体,-13.29411750
MUJ.N,黑岩新泽西保险基金,债务\r,7.13812181
NPTN.N,NeoPhotonics Corp.,电信,-866.00000410
NRP.N,Natural Resource Partners LP,,3.93300237
KLDX.N,Klondex Mines Ltd.,,-216.00001341
MCR.N,MFS Charter Income Trust,环球,9.98717980
MHN.N,黑岩综合债务基金,债务\r,7.47272733
VEC.N,"Vectrus, Inc.",,15.78703570
CHAD.N,Direxion Daily CSI 300 China A Share Bear 1X Shares,,
KDMN.N,"Kadmon Holdings, Inc.",,-0.34702261
MCB.N,Metropolitan Bank Holding Corp.,,
JKS.N,晶科能源,能源-替代能源,1.50061351
FLY.N,巴布科克和布朗航空,,-15.43181818
MIY.N,"BlackRock MuniYield Michigan Quality Fund, Inc.",债务\r,7.49122815
XAN.N,Exantas Capital Corp.,,
NTP.N,"Nam Tai Property, Inc.",,-38.65384831
CIA.N,公民保险,保险,-760.00000745
BRS.N,布里斯托,,-3.07917881
PAR.N,PAR Technology Corp.,计算机,154.13333280
OZM.N,Och-Ziff Capital Management Group LLC,多元化金融服务,-2.67123287
NL.N,"NL Industries, Inc.",多元化制造商,24.67741947
LKSD.N,"LSC Communications, Inc.",,3.47368427
ETO.N,Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,环球,-253.89999011
RYI.N,Ryerson Holding Corp.,,18.24074072
EPE.N,EP Energy Corp.,,-12.99999959
CALX.N,"Calix, Inc.",电信,-12.32142869
DX.N,德尼克斯投资,,9.31884036
JCAP.N,"Jernigan Capital, Inc.",,7.81818160
RST.N,如师通,软件,-12.50400009
JILL.N,"J.Jill, Inc.",,15.07272688
GSV.N,Gold Standard Ventures Corp.,采矿,-35.49999972
MSB.N,美莎比信托,钢铁,45.83333151
SBOW.N,"SilverBow Resources, Inc.",,
STS.N,Supreme Industries Inc,,18.91891868
ECOM.N,ChannelAdvisor Corp.,,-42.41935328
CTO.N,Consolidated-Tomoka Land Co.,,22.47368603
LAC.N,Lithium Americas Corp.,,
PHH.N,PHH Corp.,,-2.89655176
BHR.N,"Braemar Hotels & Resorts, Inc.",,
BPI.N,"Bridgepoint Education, Inc.",商业服务,-20.24615435
FC.N,富兰克林柯维,,-637.50001425
KRP.N,Kimbell Royalty Partners LP,,-2.03015578
GZT.N,Gazit-Globe Ltd.,,8.33027490
HBB.N,Hamilton Beach Brands Holding Co.,,
ERN.N,Erin Energy Corp.,,-2.42537307
HCI.N,"HCI Group, Inc.",保险,14.02739658
FGP.N,法瑞加合作伙伴,,-0.53424656
RLH.N,Red Lion Hotels Corp.,住宿,-61.08695624
MOSC.N,Mosaic Acquisition Corp.,,
MIXT.N,MiX Telematics Ltd.,,53.57142834
AMID.N,American Midstream Partners LP,管道,-6.21359250
TREC.N,Trecora Resources,化学制品,17.69230859
NMM.N,Navios Maritime Partners LP,,-3.22580643
AHP.N,"Ashford Hospitality Prime, Inc.",,18.87272707
MRT.N,"MedEquities Realty Trust, Inc.",,-57.33332936
EPM.N,Evolution Petroleum Corp.,油气,13.94366186
NWY.N,"New York & Co., Inc.",零售,-18.70370367
ARCX.N,Arc Logistics Partners LP,,22.61643808
DBD.N,迪堡金融设备,计算机,-8.77083361
BXC.N,布鲁林克斯,销售\/批发\r,19.53672441
GCAP.N,嘉盛集团股份有限公司,,10.59701452
PCQ.N,太平洋投资管理加利福尼亚地方收入基金,债务\r,112.86666422
OOMA.N,"Ooma, Inc.",,-21.95945918
CULP.N,"Culp, Inc.",,
MLR.N,"Miller Industries, Inc. (Tennessee)",汽车制造,15.77142879
SDLP.N,Seadrill Partners LLC,,1.11764710
GPX.N,GP Strategies Corp.,多元化制造商,15.57851222
RSO.N,Resource Capital Corp.,,-5.76878580
BTX.N,"BioTime, Inc.",生物技术,7.20588242
FENG.N,凤凰新媒体,媒体,27.18750001
PHX.N,潘汉德尔油气,油气,-31.81034706
SAFE.N,"Safety, Income & Growth, Inc.",,
VSI.N,"Vitamin Shoppe, Inc.",零售,12.25961583
NYRT.N,"New York REIT, Inc.",,-36.43999863
BNED.N,"Barnes & Noble Education, Inc.",,128.39999961
HIL.N,希尔国际管理,,-15.69444409
HTFA.N,Horizon Technology Finance Corp.,,
MEET.N,"The Meet Group, Inc.",互联网,5.02499990
NAT.N,Nordic American Tankers Ltd.,,5.74999959
BGSF.N,"BG Staffing, Inc.",,35.45121945
SB.N,"Safe Bulkers, Inc.",运输,-3.46987973
CHMI.N,Cherry Hill Mortgage Investment Corp.,,5.58484866
ARL.N,美国房地产投资,房地产,-72.68000031
LGC.N,Legacy Acquisition Corp.,,
XXII.N,"22nd Century Group, Inc.",,-15.53333221
GF.N,新德基金,债务\r,-456.50001593
GORO.N,Gold Resource Corp.,,62.62500426
VPV.N,范·卡本宾夕法尼亚市政债券基金,债务\r,8.81751816
AI.N,阿灵顿资产投资公司,多元化金融服务,-5.69832404
CRHM.N,CRH Medical Corp.,,65.83333560
MYC.N,黑岩市加州市政债券基金,债务\r,7.73988451
TNP.N,Tsakos Energy Navigation Ltd.,运输,7.04255309
NMY.N,纽文马里兰市保基金,债务\r,-110.36364008
TCI.N,"Transcontinental Realty Investors, Inc.",,-323.80000586
EXK.N,Endeavour Silver Corp.,采矿,73.33333656
PLM.N,Polymet Mining Corp.,,-29.32999994
DL.N,正保教育,,9.27472455
MJCO.N,Majesco,,-152.99999963
NGS.N,"Natural Gas Services Group, Inc.",油气服务,43.00000000
GLF.N,格尔马克,运输,-4.61928285
LFGR.N,Leaf Group Ltd.,,-111.49999452
ODC.N,美国石油勘探,化学制品,28.25517233
MGU.N,麦格理全球投资,环球,50.40909188
SPXX.N,Nuveen S&P 500 Dynamic Overwrite Fund,,13.78225808
GHM.N,Graham Corp.,电力组件与设备,73.57894588
GSS.N,Golden Star Resources Ltd.,,-5.14285733
SJT.N,San Juan Basin Royalty Trust,油气,19.56666551
XIN.N,鑫苑置业,,3.95283046
DNN.N,Denison Mines Corp.,,-16.09333392
NCA.N,纽文加州市政价值基金,债务\r,9.98958372
PCK.N,太平洋投资管理加利福尼亚地方收入基金,债务\r,4.71910099
ORN.N,"Orion Group Holdings, Inc.",工程建设,-70.76923190
NUM.N,纽文密西根基金,债务\r,7.93710668
VNCE.N,Vince Holding Corp.,,750.66669870
YQ.N,M17 Entertainment Ltd.,,
USDP.N,USD Partners LP,,9.75490196
MLP.N,毛伊岛菠萝食品,,11.82608753
QES.N,"Quintana Energy Services, Inc.",,
ERA.N,"Era Group, Inc.",,-30.53846227
SDI.N,"Standard Diversified, Inc.",,
NUO.N,纽文俄亥俄基金,债务\r,7.56284144
UEC.N,Uranium Energy Corp.,,-11.50000005
GNC.N,"GNC Holdings, Inc.",零售,-0.73786409
AJX.N,Great Ajax Corp.,,8.18181830
UUUU.N,"Energy Fuels, Inc.",,-4.75714283
SCD.N,"LMP Capital & Income Fund, Inc.",环球,11.06349181
ZOES.N,"Zoe\'s Kitchen, Inc.",,141.55554739
VTN.N,范·卡本纽约市政债券基金,债务\r,8.23376664
PIM.N,普特南马斯特信托,环球,35.46154079
NEN.N,New England Realty Associates LP,,49.99999801
AVH.N,哥伦比亚航空,,41.78571343
AT.N,Atlantic Power Corp,,-2.15686283
AAC.N,"AAC Holdings, Inc.",,-329.33334451
PES.N,Pioneer Energy Services Corp.,油气服务,-1.58163257
PZC.N,太平洋投资管理市政债券,债务\r,135.50000494
NC.N,"NACCO Industries, Inc.",,7.93981432
JMEI.N,聚美优品,,27.16666719
IIPR.N,"Innovative Industrial Properties, Inc.",,-4.44245536
BW.N,"Babcock & Wilcox Enterprises, Inc.",,-0.62337666
CSU.N,Capital Senior Living Corp.,健康护理服务,-7.75257707
TPVG.N,TriplePoint Venture Growth BDC Corp.,,19.08695670
HIVE.N,"Aerohive Networks, Inc.",计算机硬件,-5.79452042
BAS.N,基本能源服务公司公司,,-3.00340128
EVG.N,Eaton Vance Short Duration Diversified Income Fund,环球,17.09210518
IO.N,离子地球物理,油气服务,-2.90209808
BRG.N,"Bluerock Residential Growth REIT, Inc.",,-10.08247365
FPI.N,"Farmland Partners, Inc.",,78.11111034
FEDU.N,"Four Seasons Education (Cayman), Inc.",,
ESTE.N,"Earthstone Energy, Inc.",,-2.77739707
HOV.N,霍夫纳尼安,,17.11111001
EVBN.N,埃文斯万通金控,银行,24.84210598
NEFF.N,NEFF CORP,,22.52252223
SCM.N,Stellus Capital Investment Corp.,投资公司\r,7.45698913
AXON.N,Axovant Sciences Ltd.,,-1.28930812
NPV.N,弗吉尼亚纽文市保,债务\r,-81.99999801
GPJA.N,Georgia Power Company,,
XRM.N,"Xerium Technologies, Inc.",林产品\/造纸,-9.90370344
SND.N,"Smart Sand, Inc.",,12.88095242
LBY.N,"Libbey, Inc.",,21.34782504
CHRA.N,"Charah Solutions, Inc.",,
SGA.N,"Saga Communications, Inc.",媒体内容,11.84466003
CLPR.N,"Clipper Realty, Inc.",,-36.78787837
CRR.N,卡波陶瓷,,-2.35866271
SN.N,Sanchez Energy Corp.,油气,-0.52915766
GGT.N,GGT全球多媒体基金,环球,14.66666640
ENO.N,Entergy New Orleans LLC,,
CNXC.N,CNX COAL RESOURCES LP,,16.32530176
EMP.N,"Entergy Mississippi, Inc.",,
SFE.N,安科投资,互联网,-9.35779770
ENJ.N,Entergy New Orleans LLC,,4.38380288
BEDU.N,Bright Scholar Education Holdings Ltd.,,
MCC.N,Medley Capital Corp.,多元化金融服务,11.87500012
NQ.N,凌动智行有限公司,软件,55.00000242
INSI.N,Insight Select Income Fund,,10.73033747
RLGT.N,"Radiant Logistics, Inc.",,413.00002068
GMRE.N,"Global Medical REIT, Inc.",,
NNC.N,北卡纽文市保基金,债务\r,-81.79999980
KMM.N,DWS多元市场基金,环球,13.54545337
LXU.N,LSB工业材料,多元化制造商,2.72047242
TPHS.N,"Trinity Place Holdings, Inc.",,-21.41379385
SPP.N,Sappi Ltd ADS,林产品\/造纸,-1.46596856
RUBI.N,"The Rubicon Project, Inc.",,-9.82051299
MYJ.N,黑岩新泽西市政债券基金,债务\r,7.34972650
LND.N,BrasilAgro Cia Brasileira de Propriedades Agricolas,,-18.78947357
ENZ.N,恩佐生化,生物技术,5.98529431
HZN.N,Horizon Global Corp.,,-11.56060577
VHC.N,VirnetX Holding Corp.,软件,-5.98039218
MYF.N,黑岩市政债券投资基金,债务\r,9.96402915
BRT.N,BRT房地产信托,,3.72934478
ROX.N,"Castle Brands, Inc.",销售\/批发\r,-112.00000298
PTN.N,"Palatin Technologies, Inc.",生物技术和制药,-2.59540545
AE.N,亚当斯资源与能源公司,,73.59999682
COE.N,无忧英语,,-1.43114973
TRMR.N,TREMOR VIDEO INC COM,,-9.20000003
TLRA.N,"Telaria, Inc.",,
LEJU.N,乐居控股有限公司,,-19.28571454
CLD.N,"Cloud Peak Energy, Inc.",煤炭,6.77142836
MVC.N,"MVC Capital, Inc.",投资公司\r,17.59259189
NOA.N,North American Construction Group Ltd.,,-719.99999702
MPA.N,黑岩宾州投资,债务\r,7.24175820
NWHM.N,"The New Home Co., Inc.",,8.31683138
AOI.N,第一联盟国际公司,农业,4.14719606
STON.N,StoneMor Partners L.P.,,-4.09821440
CVRS.N,"Corindus Vascular Robotics, Inc.",,-3.28571433
EMES.N,Emerge Energy Services LP,,-1.89419797
DGL.N,Invesco DB Gold Fund,环球,
LEE.N,李氏企业,媒体内容,4.61538478
LGI.N,LGI全球基金,环球,12.62411323
DAC.N,达那俄斯,,-0.46407185
NTC.N,纽文康涅狄格津贴收益市政基金,债务\r,-58.40050133
ASA.N,ASA百慕大基金,环球,2.02314801
XRF.N,中国信而富公司,,
PGP.N,太平洋投资管理环球股票基金及收益,环球,12.46399994
CIX.N,CompX国际,,15.89285809
TGB.N,Taseko Mines Ltd.,采矿,-6.59090934
AIQ.N,阿莱恩斯保健服务,卫生保健设施,380.00000373
TA.N,TravelCenters of America LLC,,-81.99999687
TSQ.N,"Townsquare Media, Inc.",,10.17857197
BNY.N,BNY信托,债务\r,7.03954812
BVX.N,Bovie Medical Corp.,,-32.39999960
ITI.N,"Iteris, Inc.",,-53.11111133
DBP.N,Invesco DB Precious Metals Fund,环球,
PCYG.N,"Park City Group, Inc.",软件,72.72727312
SQNS.N,Sequans Communications SA,半导体,-4.28205133
IMH.N,"Impac Mortgage Holdings, Inc.",,2.26586107
PZN.N,"Pzena Investment Management, Inc.",多元化金融服务,15.66666740
GEN.N,"Genesis Healthcare, Inc.",,-1.87804875
PIR.N,"Pier 1 Imports, Inc.",,7.03703667
CCM.N,泰和诚医疗,健康护理服务,-5.49206359
MCF.N,Contango Oil & Gas Co.,,-2.22140218
CDI.N,CDI Corp,,-4.93975902
GNE.N,Genie Energy Ltd.,电力,-5.04385971
TNK.N,Teekay Tankers Ltd.,,2.42549997
GPL.N,Great Panther Silver Ltd.,采矿,-29.66666685
HOS.N,霍恩贝克离岸服务,,-2.27272729
SAR.N,Saratoga Investment Corp.,,13.98235282
PFNX.N,"Pf锚nex, Inc.",,20.65217354
EARN.N,Ellington Residential Mortgage REIT,,8.84732875
ARC.N,美国图文公司,商业服务,-3.09615399
NAZ.N,纽文亚利桑那市政收益基金,债务\r,7.86708859
RT.N,"Ruby Tuesday, Inc.",,-1.33333342
ICD.N,"Independence Contract Drilling, Inc.",,-5.65671622
ABE.N,"Aberdeen Emerging Markets Smaller Co. Opportunities Fund, Inc.",,11.75599976
EGY.N,瓦可能源,油气,-5.21739142
TEUM.N,Pareteum Corp.,,-0.54817985
NAK.N,Northern Dynasty Minerals Ltd.,采矿,-6.23750030
CRK.N,康斯托克能源,油气,-0.75520829
NNY.N,纽约纽文市政价值基金,债务\r,13.27142874
XRA.N,Exeter Resource Corp,采矿,-30.99999858
EGAS.N,Gas Natural,天然气\r,262.00000373
CSS.N,CSS工业,家庭产品\/用品\r,4.11263732
IDT.N,万威,,3.21686763
OUNZ.N,VanEck Merk Gold Trust,,
BKJ.N,"Bancorp of New Jersey, Inc.",银行,26.64062440
AGD.N,Aberdeen Global Dynamic Dividend Fund,环球,-207.00000454
DLA.N,"Delta Apparel, Inc.",服饰,18.81443243
EVER.N,"EverQuote, Inc.",储蓄及贷款\r,13.42452859
YUME.N,"YuMe, Inc.",媒体内容,-16.81818213
PER.N,SandRidge Permian Trust,,5.00000000
NTX.N,德克萨斯纽文基金,债务\r,7.61309545
QHC.N,Quorum Health Corp.,,-0.33578433
CGO.N,CGO基金,环球,148.99999397
FAM.N,FAM基金,环球,7.37121148
BBW.N,"Build-A-Bear Workshop, Inc.",,93.33332539
PNI.N,PNI市政收益基金,债务\r,125.33332539
KODK.N,Eastman Kodak Co.,计算机硬件,10.17857104
SPA.N,斯巴顿,电子,-2.87089176
INS.N,Intelligent Systems Corp.,,-104.97923282
FTK.N,Flotek工业,油气服务,-2.38636354
GV.N,Goldfield Corp.,,9.11764742
JMP.N,JMP Group LLC,多元化金融服务,42.30769386
BAF.N,BlackRock Municipal Income Investment Quality Trust,债务\r,8.47798696
AXU.N,Alexco Resource Corp.,采矿,-27.00000168
AKP.N,"Alliance California Municipal Income Fund, Inc.",债务\r,9.51408496
NMT.N,纽文马萨诸塞市保基金,债务\r,175.71428769
ASPN.N,"Aspen Aerogels, Inc.",,-9.21153873
LITB.N,兰亭集势控股有限责任公司,,-11.99999957
DHX.N,戴斯控股,互联网,-19.09090833
MHH.N,"Mastech Digital, Inc.",,36.86607209
NDRO.N,Enduro Royalty Trust,,13.07692392
MFT.N,Blackrock MuniYield Investment Quality Fund,债务\r,8.99310313
MVO.N,MV Oil Trust,,24.02499878
DDE.N,多佛唐斯娱乐,娱乐,162.50000363
XNY.N,中国希尼亚时装有限公司,服饰,-0.68302389
HTM.N,"U.S. Geothermal, Inc.",电力,272.49999655
SRT.N,"Startek, Inc.",商业服务,325.50001872
BNJ.N,BNJ信托,债务\r,7.86285727
URG.N,"Ur-Energy, Inc.",,-35.85000118
FTNW.N,"FTE Networks, Inc.",,
NM.N,Navios海事控股,运输,-1.97619050
AHC.N,AH贝罗,媒体,-4.94444436
RENN.N,人人公司,互联网,-1.02040814
PNF.N,纽约太平洋投资管理市政收益基金,债务\r,61.93250087
CGI.N,萨拉东,运输,38.33333234
BJZ.N,BJZ信托,债务\r,113.92308433
LKM.N,凌动智行有限公司,,
VOC.N,VOC Energy Trust,,19.99999957
CELP.N,Cypress Energy Partners LP,,56.49999867
ELLO.N,Ellomay Capital Ltd.,,-146.33333215
MXPT.N,"MAXPOINT INTERACTIVE, INC.",,-5.11070118
AP.N,安博科-匹兹堡,金属构造\/部件,-1.12275452
DGT.N,SPDR Global Dow ETF,环球,8.66119123
JPXN.N,iShares JPX-Nikkei 400 ETF,,
CRT.N,CRT信托,油气,14.54717067
UCP.N,UCP INC,,9.94782593
DRD.N,DRDGOLD Ltd.,采矿,26.75000191
ROYT.N,Pacific Coast Oil Trust,,234.99999572
THM.N,International Tower Hill Mines Ltd.,,-7.96833354
AST.N,"Asterias Biotherapeutics, Inc.",,-1.92771091
BCRH.N,Blue Capital Reinsurance Holdings Ltd.,,6.19631927
AUG.N,"Auryn Resources, Inc.",,
NXC.N,Nuveen California Select Tax Free Income Portfolio,债务\r,11.17600021
HCFT.N,"Hunt Companies Finance Trust, Inc.",,
PTI.N,"Proteostasis Therapeutics, Inc.",,-1.14077668
NTZ.N,纳图兹家具,家具家饰,-12.83333330
UFAB.N,"Unique Fabricating, Inc.",,12.49999987
BSE.N,BSE信托,债务\r,7.36842111
CHKR.N,Chesapeake Granite Wash Trust,投资公司\r,6.48148122
OAKS.N,Five Oaks Investment Corp.,,-4.35443033
MFCB.N,MFC Bancorp Ltd.,,-21.49999851
CVU.N,"CPI Aerostructures, Inc.",,-21.42857210
ANW.N,"Aegean Marine Petroleum Network, Inc.",运输,1.71929830
BFO.N,BFO基金,债务\r,27.84313740
DVD.N,多佛赛车,,21.50000063
XTNT.N,"Xtant Medical Holdings, Inc.",,-3.89740260
RNGR.N,"Ranger Energy Services, Inc.",,
FLL.N,"Full House Resorts, Inc.",住宿,-10.92307699
LIQT.N,"LiqTech International, Inc.",,-2.33333329
CMT.N,"Core Molding Technologies, Inc.",多元化制造商,10.05154610
NNA.N,Navios Maritime Acquisition Corp.,,1.28275005
GSB.N,"GlobalSCAPE, Inc.",软件,19.16666617
EMAN.N,eMagin Corp.,半导体,-6.11111078
TAT.N,TransAtlantic Petroleum Ltd.,油气,-10.42857166
BTN.N,"Ballantyne Strong, Inc.",计算机硬件,255.00000093
INFU.N,"InfuSystem Holdings, Inc.",卫生保健设施,46.42857123
MNI.N,麦克拉奇报业,媒体,-2.11791394
NETS.N,Netshoes (Cayman) Ltd.,,
NRT.N,北欧皇家石油信托,油气,11.92424178
WRN.N,Western Copper & Gold Corp.,,-36.00000224
ACU.N,Acme United Corp.,家庭产品\/用品\r,12.95731719
VISI.N,"Volt Information Sciences, Inc.",,-8.71794928
EVGN.N,Evogene Ltd.,化学制品,-3.59740266
ZX.N,正兴集团,汽车制造,-19.71428556
FRD.N,"Friedman Industries, Inc.",钢铁,-24.16666651
SDR.N,Sandridge Mississippian Trust II,,4.46874994
LCM.N,LCM成长基金,环球,-154.19999847
PLX.N,"Protalix Biotherapeutics, Inc.",生物技术,-1.63793106
AAU.N,Almaden Minerals Ltd.,采矿,-15.63250010
LOR.N,LOR基金,环球,8.03968269
RRTS.N,"Roadrunner Transportation Systems, Inc.",运输,2.76923080
ATNM.N,"Actinium Pharmaceuticals, Inc.",,-1.25039995
JMM.N,Nuveen Multi-Market Income Fund,,14.07999992
NSAT.N,Norsat International Inc. (NEW),,20.53571420
GSL.N,环球租船,,-0.97560978
QTM.N,昆腾数据,计算机,-11.11764686
GVP.N,"GSE Systems, Inc.",软件,41.25000033
EGI.N,Entr茅e Resources Ltd.,采矿,-12.32333410
UTI.N,"Universal Technical Institute, Inc.",,-1.22705316
KFS.N,汇富金融服务,保险,146.25000088
LUB.N,卢比饭店,,-4.47916697
HLTH.N,Nobilis Health Corp.,,9.98875000
VJET.N,voxeljet AG,,-5.07692319
REED.N,"Reed\'s, Inc.",饮料,-10.43478283
NAP.N,Navios Maritime Midstream Partners LP,,2.66666660
MGT.N,MGT Capital Investments,软件,-4.06896545
ESP.N,Espey Manufacturing & Electronics Corp.,,25.49019656
UQM.N,"UQM Technologies, Inc.",计算机硬件,-3.08333325
AXR.N,安美瑞普,,-8.60465113
KST.N,KST基金,环球,14.48837190
SGB.N,Southwest Georgia Financial Corp.,银行,14.42544270
ANFI.N,Amira Nature Foods Ltd.,,1.77173909
SSI.N,"Stage Stores, Inc.",,-1.47142856
LBF.N,DWS全球基金,环球,11.91891835
IEC.N,IEC Electronics Corp.,电子,23.91304304
BXE.N,Bellatrix Exploration Ltd.,油气,-10.11666615
FVE.N,"Five Star Senior Living, Inc.",健康护理服务,-2.44444456
PYN.N,PIMCO New York Municipal Income Fund III,债务\r,318.66668778
NAO.N,Nordic American Offshore Ltd.,,-0.56500003
BLH.N,BLH信托,债务\r,494.51333198
MNE.N,黑岩纽约投资,债务\r,7.84472050
ATV.N,橡果国际,广告,-1.91651965
BDL.N,"Flanigan\'s Enterprises, Inc.",,16.70475959
VGZ.N,Vista Gold Corp.,,-12.89999961
DIT.N,AMCON Distributing Co.,食品,10.32218169
ASM.N,Avino Silver & Gold Mines Ltd.,采矿,22.87749997
RNN.N,"Rexahn Pharmaceuticals, Inc.",生物技术,-40.00000149
RWC.N,RELM Wireless Corp.,计算机硬件,19.21052706
NXN.N,Nuveen New York Select Tax-Free Income Portfolio,债务\r,14.54545484
ISDR.N,Issuer Direct Corp.,,28.88888845
APT.N,Alpha Pro Tech Ltd.,医疗保健产品,17.63157867
SOL.N,浙江昱辉阳光能源有限公司,,-1.33720925
GMO.N,"General Moly, Inc.",采矿,-5.07142840
TRX.N,Tanzanian Royalty Exploration Corp.,,-3.67500002
SCX.N,施泰力,手工\/机器工具\r,-3.54240228
HHS.N,哈特-汉克斯,广告,-41.52941099
ELMD.N,"Electromed, Inc.",,28.94444351
CGA.N,中国绿色农业,化学制品,1.59768109
SDT.N,Sandridge Mississippian Trust I,,2.70909087
GIG.N,"Gigcapital, Inc.",计算机硬件,247.75000172
MN.N,"Manning & Napier, Inc.",多元化金融服务,4.19354820
ENSV.N,Enservco Corp.,,-3.31909089
