,2014-12-31,2015-12-31,2016-12-31,2017-12-31,code,name,category,pe
3308,55.678,1651.16,1133.6164,1246.1053,HMLP,H枚egh LNG Partners LP,,11.33757875
3309,-885.5051,-441.4458,1011.25,2328.8843,NXRT,"NexPoint Residential Trust, Inc.",,27.27184557
3310,0.1404,-0.1736,-0.1156,-0.2064,WBAI,500彩票网,,-20.2428576
3311,0.0,0.0,0.0,0.0,PLAB,福尼克斯,半导体,21.12499921
3312,140.4372,301.9895,180.2736,302.5948,HONE,"HarborOne Bancorp, Inc.",,97.78947451
3313,0.0,0.0,0.0,0.0,JFR,JFR基金,股权,147.14285924
3314,0.0,0.0,0.0,0.0,IMKTA,安格莱斯市场,食品,10.93749988
3315,0.0,0.0,0.0,0.0,HPS,HPS收益基金III,股权,7.47580676
3316,0.0,0.0,0.0,0.0,UFI,仪化宇辉,服饰,17.21081067
3317,0.3208,-0.8337,-1.02,-3.438,BYSI,"BeyondSpring, Inc.",,-39.36363411
3318,1915.0,1656.9065,640.6122,1713.2597,RDIB,"Reading International, Inc.",娱乐,63.42500115
3319,-960.7642,-0.2539,0.1822,203.3309,PEO,"Adams Natural Resources Fund, Inc.",股权,4.57403201
3320,0.0,0.0,0.0,0.0,SCLN,赛生药业,生物技术和制药,19.22413783
3321,62.0613,1.1838,-0.4548,-0.2795,CASI,"CASI Pharmaceuticals, Inc.",,-42.94117714
3322,0.0,0.0,0.0,0.0,HOFT,胡克家具,,30.68323049
3323,0.0,0.0,0.0,-0.1292,MODN,"Model N, Inc.",,-15.96638579
3324,0.0,0.0,0.0,0.0,BFK,黑岩市政收入信托,股权,11.13793142
3325,0.184,623.4006,-0.6005,1449.6701,GLP,伙伴全球,销售\/批发\r,-2.91032169
3326,0.0,0.0,0.0,0.0,PJP,Invesco Dynamic Pharmaceuticals ETF,股权,10.08726816
3327,1975.1447,2515.9582,2256.8852,3600.6224,NSH,NuStar GP Holdings LLC,,10.50781259
3328,0.0,0.0,0.0,0.0,OXLCM,Oxford Lane Capital Corp.,,
3329,857.1574,736.4878,927.8502,703.6473,THFF,First Financial Corp. (Indiana),银行,15.06410312
3330,0.0,0.0,0.0,0.0,GLO,Clough Global Opportunities Fund,环球,-15.95714324
3331,0.0,0.0,0.0,0.0,MVCD,"MVC Capital, Inc.",,
3332,-0.6486,-0.6981,-1456.634,0.1031,SECO,寺库集团,,
3333,0.0,0.0,0.0,0.0,CATO,加图商场,零售,13.28488372
3334,-992.3894,-565.6587,-1015.545,-1809.4799,IVC,英伐凯,,-13.10605951
3335,0.0,0.0,0.0,0.0,MVF,"BlackRock MuniVest Fund, Inc.",股权,9.08247439
3336,-0.3105,-0.9015,-0.3097,0.0,OBE,Obsidian Energy Ltd.,,
3337,0.0,0.0,0.0,0.0,MVCB,"MVC Capital, Inc.",,46.83888567
3338,0.0,0.0,0.0,0.0,OXLCN,Oxford Lane Capital Corp. - 8.125% Series 2024 Term Preferred St,,24.33009724
3339,0.0,0.0,-0.0068,-0.594,GRNQ,Greenpro Capital Corp.,,
3340,1.0603,4990.3185,813.28,2234.6212,SRLP,Sprague Resources LP,,64.23076963
3341,0.0,0.0,0.0,0.0,GLBL,环球实业,,-2.98529392
3342,202.7656,87.1626,363.8675,300.9026,UMH,"UMH Properties, Inc.",,-173.88887774
3343,0.0,0.0,0.0,0.0,VCV,范·卡本加州市政债券价值收益基金,债务\r,7.60897456
3344,0.0,-1508.0876,706.3717,0.2889,HMI,华米科技,,
3345,534.1318,942.0728,560.6612,-446.9657,TCAP,Triangle Capital Corp.,,12.55319172
3346,692.2467,552.92,624.9123,-133.0223,GBLI,Global Indemnity Ltd.,保险,14.02464896
3347,-3560.9615,-4634.8092,-0.0002,-6463.3613,AKBA,"Akebia Therapeutics, Inc.",生物技术和制药,-2.76388891
3348,-2.3866,3.0811,9.0076,-8.1328,SENS,"Senseonics Holdings, Inc.",,-8.40816287
3349,2171.9277,2303.6905,281.1111,-0.0004,INSY,"INSYS Therapeutics, Inc.",,76.59999733
3350,0.3242,818.5654,0.1119,0.0,CEL,以色列塞康,电信,13.63414683
3351,0.0,0.0,0.0,0.0,LMRKO,Landmark Infrastructure Partners LP,,
3352,0.0,0.0,0.0,0.0,HPI,HPI收益基金,股权,7.8472727
3353,988.55,861.729,1001.4719,537.9125,BMRC,马林银行,银行,21.24338721
3354,0.0,0.0,0.0,0.0,LMRKP,Landmark Infrastructure Partners LP,,
3355,0.1353,0.361,0.326,-0.0585,VLRS,Controladora Vuela Compa帽铆a de Aviaci贸n SAB de CV,,3.47849448
3356,3092.0727,0.1513,0.1486,0.2282,JP,钜派投资集团,,18.62222297
3357,0.0,0.0,0.0,0.0,EAD,Wells Fargo Income Opportunities Fund,股权,8.22916695
3358,0.0,0.0,-2.8295,0.0,WINA,威玛克工贸有限公司,零售,28.20662646
3359,0.0,0.0,0.0,0.0,HIX,"Western Asset High Income Fund II, Inc.",股权,8.61333338
3360,0.0,0.0,0.0,0.0,PPT,普特南优先收入信托,股权,-28.88888668
3361,0.0,0.0,0.0,0.0,NXJ,Nuveen New Jersey Quality Municipal Income Fund,债务\r,8.92465712
3362,0.0,0.0,0.0,0.0,MMU,"Western Asset Managed Municipals Fund, Inc.",股权,98.53846838
3363,0.7581,-2.0486,1.1548,-0.318,FELP,Foresight Energy LP,,-2.79562037
3364,-590.5442,0.1818,0.0114,-0.1055,MYE,"Myers Industries, Inc.",,603.33335953
3365,2091.9167,667.2951,753.12,740.9864,UCFC,United Community Financial Corp.,银行,27.6999994
3366,0.0,0.0,0.0,-0.213,AMID,American Midstream Partners LP,管道,-10.14563116
3367,760.6574,443.8562,552.7407,-1215.5455,JMPB,"JMP Group, Inc.",,-2553.01004394
3368,0.0,0.0,0.0,0.0,RECN,"Resources Connection, Inc.",,25.00000043
3369,-910.7157,0.0964,468.3786,-0.1327,GNRT,"Gener8 Maritime, Inc.",,8.16049397
3370,0.1326,0.0179,-0.1703,-3.1525,ABCD,新生,媒体,53.09091077
3371,0.0,0.0,0.0,0.0,BLW,BLW信托,股权,13.52727254
3372,-0.4515,-0.2889,-0.3038,-0.234,OCN,Ocwen Financial Corp.,,-2.55900612
3373,0.0003,0.8571,0.5046,0.9176,ASPS,Altisource Portfolio Solutions SA,,21.69862978
3374,0.0,0.0,0.0,0.0,EWI,意大利ETF-iShares MSCI,股权,75.12820593
3375,0.0,0.0,0.0,0.0,BLBD,Blue Bird Corp.,,-163.92857618
3376,1053.7278,2083.4158,713.3475,1879.2881,CVTI,契诺货运,运输,32.52173862
3377,0.1424,-399.349,-0.2642,-0.2868,RESI,Front Yard Residential Corp.,,-2.44976081
3378,0.0,0.0,0.0,0.0,TRR,TRC Companies,环境控制,-584.99998764
3379,-0.0006,3051.5612,-0.821,-3060.9622,GSAT,全球星,,-3.32230777
3380,0.0,0.0,0.0,0.0,FINL,"The Finish Line, Inc.",零售,-30.70454614
3381,0.0,0.0,0.0,0.0,TACO,"Del Taco Restaurants, Inc.",,26.66037901
3382,0.0,0.0,-0.1807,-3446.8831,RCUS,"Arcus Biosciences, Inc.",,
3383,0.0,0.0,0.0,0.0,AWP,Aberdeen Global Premier Properties Fund,环球,-22.71428609
3384,-0.1587,-1.5491,-0.3716,149.0385,ECR,Eclipse Resources Corp.,,-2.14285715
3385,0.0,0.0,0.0,134.881,MTRX,Matrix Service Co.,,19.28571516
3386,-4.4417,181.1278,223.5917,414.2965,BHBK,"Blue Hills Bancorp, Inc.",,62.28571317
3387,720.84,797.49,914.2972,772.6415,IBCP,独立银行,银行,24.19047693
3388,0.0,271.9167,-1192.1359,769.1168,DSKE,"Daseke, Inc.",,-0.08090117
3389,0.0,0.0,0.0,1532.0635,CHUY,"Chuy\'s Holdings, Inc.",,31.42156847
3390,0.0,0.0,0.0,-0.0003,JE,"Just Energy Group, Inc.",天然气\r,1.67431192
3391,760.6574,443.8562,552.7407,-1215.5455,JMPD,"JMP Group, Inc.",,
3392,0.0,0.0,0.0,0.0,MUC,黑岩加州投资基金,债务\r,8.55844197
3393,0.7863,1.1071,0.2793,0.1306,YIN,银科投资控股有限公司,,3.62844019
3394,0.1487,207.1739,970.7744,0.1667,MITT,"AG Mortgage Investment Trust, Inc.",,10.63888896
3395,0.0,0.0,0.0,-270.0253,HTBI,"HomeTrust Bancshares, Inc.",银行,37.30263255
3396,0.0,-119.3443,140.2577,124.0283,CHCT,"Community Healthcare Trust, Inc.",,123.58333546
3397,-240.8436,974.1117,1014.4872,575.0,MMLP,Martin Midstream Partners LP,,21.2307703
3398,0.0,0.0,0.0,0.0,RILYH,"B. Riley Financial, Inc.",,
3399,0.0,0.0,0.0,0.0,LMRKN,Landmark Infrastructure Partners LP,,
3400,-0.1898,-284.9062,-662.8177,0.0,YERR,Yangtze River Development Ltd.,,
3401,-601.5434,-67.8116,-3237.9545,-539.2857,ONDK,"On Deck Capital, Inc.",,-6.18803422
3402,3705.6452,0.403,3332.0463,3483.871,CINR,Ciner Resources LP,,13.23301019
3403,60.8876,-1181.0811,562.2876,948.4524,SPAR,"Spartan Motors, Inc.",,60.79999924
3404,0.0,1582.5366,1208.6747,1295.4821,OMP,Oasis Midstream Partners LP,,
3405,-0.0975,-0.5465,-0.1306,-651.3195,SALT,"Scorpio Bulkers, Inc.",,-3.17567572
3406,0.0,0.0,0.0,0.0,RILYL,"B. Riley Financial, Inc.",,
3407,525.5411,-0.7664,2.3056,3681.0638,EVRI,"Everi Holdings, Inc.",,-2.05026457
3408,146.5598,-0.8889,-0.2972,-0.2304,BBG,比尔巴雷特公司,油气,-1.57142866
3409,2432.0909,1942.7384,1695.8537,567.037,CSTE,Caesarstone Ltd.,建筑材料,7.4759619
3410,0.0,0.0,0.0,148.7183,UEPS,"Net 1 U.E.P.S. Technologies, Inc.",商业服务,5.65662683
3411,726.2108,715.4519,741.1799,612.1083,FCBC,第一社区银行股份,银行,21.82068852
3412,0.0,0.0,0.0,914.6061,SGU,Star Group LP,零售,12.2000001
3413,0.1327,-612.4586,817.5672,-0.5394,ESND,"Essendant, Inc.",,8.17919044
3414,0.0,0.0,0.0,0.0,OKSB,Southwest Bancorp,银行,30.92391331
3415,0.0,0.0,0.0,35.7318,PFLT,PennantPark Floating Rate Capital Ltd.,投资公司\r,9.01973698
3416,0.0,0.0,0.0,0.0,JMPC,"JMP Group, Inc.",,507.20000465
3417,0.0,0.0,0.0,0.0,SCVL,"Shoe Carnival, Inc.",零售,25.75781403
3418,2477.1818,2022.7612,1551.1644,1281.3462,WHG,"Westwood Holdings Group, Inc.",多元化金融服务,21.21299593
3419,905.4955,1050.4545,677.3188,915.9726,NCBS,"Nicolet Bankshares, Inc.",,23.02953775
3420,944.6341,1088.1223,1050.7059,1334.3345,VSEC,VSE技术服务,工程建设,19.67611251
3421,-0.0002,-0.0001,0.0019,0.0012,KERX,克律克斯生物制药,生物技术和制药,-2.88815784
3422,0.0,0.0,0.0,423.6095,TAST,"Carrols Restaurant Group, Inc.",零售,14.65346567
3423,0.0,0.0,0.0,0.0,CHW,CHW基金,环球,111.87500012
3424,0.0,0.0,0.0,0.0,RILYZ,"B. Riley Financial, Inc.",,
3425,0.0,0.0,0.0,0.0,ZUMZ,"Zumiez, Inc.",零售,19.87980769
3426,0.0,0.0,0.0,915.4527,NNBR,"NN, Inc.",金属构造\/部件,65.51724326
3427,135.2448,-23.2066,-0.0004,-601.7539,DRYS,"DryShips, Inc.",运输,-0.01114554
3428,1162.1891,1152.4299,1138.7983,1173.04,AROW,箭牌金融公司,银行,19.11167562
3429,162.9,-755.4651,372.5581,745.8031,VPG,"Vishay Precision Group, Inc.",半导体,81.25000182
3430,0.0,0.0,0.0,0.0,RILYG,"B. Riley Financial, Inc.",,
3431,811.1546,763.9922,384.7046,-1930.3171,RPXC,RPX Corp.,保险,29.11110868
3432,0.0,0.0,0.0,-0.2369,BZH,贝哲房屋,,222.28571933
3433,0.3626,-2404.381,-3534.6614,-0.6,DEPO,"Depomed, Inc.",生物技术和制药,-5.66206881
3434,0.0946,-0.391,523.5426,-521.4336,GLRE,绿光资本再保公司,保险,11.58333256
3435,412.3828,492.4373,669.145,-562.1757,HMTV,"Hemisphere Media Group, Inc.",,29.88372132
3436,0.0,0.0,0.0,0.0,EFR,Eaton Vance Senior Floating-Rate Trust,股权,9.69178031
3437,-0.6046,0.0711,-0.0924,-0.089,PRMW,Primo Water Corp.,饮料,-80.047619
3438,2152.7528,1457.7251,1459.5067,1209.7338,ANIK,阿尼卡疗法有限公司,制药,16.42790611
3439,-0.949,-0.2297,-0.2117,-602.3077,GNK,根科船务贸易,运输,-0.50216449
3440,0.0,0.0,0.0,0.0,FORTY,配方系统,软件,24.36912828
3441,1048.3929,963.8435,997.8437,879.9475,FISI,"Financial Institutions, Inc.",银行,15.55952415
3442,0.0,0.0,0.0,674.6012,ROAD,"Construction Partners, Inc.",,
3443,0.0,0.0,0.0,0.0,DOMO,"Domo, Inc.",,
3444,0.0,-9.9627,-16.1426,-0.9931,ELOX,"Eloxx Pharmaceuticals, Inc.",,
3445,-1159.9528,-1209.697,-5356.8841,-529.8611,LLNW,"Limelight Networks, Inc.",,-6.60563408
3446,0.0,0.0,0.0,0.0,OIBR.C,Oi SA,,
3447,0.0,0.0,0.0,-244.7801,KE,"Kimball Electronics, Inc.",,17.59090906
3448,0.0,0.0,0.0,0.0,FRA,FRA基金,股权,39.59999969
3449,0.0,0.0,0.0,0.0,WHFBL,"WhiteHorse Finance, Inc.",,
3450,0.0,0.0,0.0,0.0,SHOR,ShoreTel,计算机硬件,-27.77777667
3451,-0.3596,-0.5,-0.2433,0.0,ATEN,"A10 Networks, Inc.",软件,-22.71875045
3452,0.0,0.0,0.0,-78.9905,BRS,布里斯托,,-4.23753649
3453,3355.0549,686.6935,877.1322,582.1247,GRBK,"Green Brick Partners, Inc.",,20.61224528
3454,103.0729,-1.2295,-1835.6198,-568.4864,IPI,"Intrepid Potash, Inc.",化学制品,-4.54545457
3455,867.5781,836.145,838.3904,811.0033,OLP,"One Liberty Properties, Inc.",房地产信托投资基金,19.89928067
3456,0.0,0.0,0.0,236.4587,LCI,"Lannett Co., Inc.",制药,-21.58730236
3457,0.0,0.0,0.0,0.0,VTTI,VTTI ENERGY PARTNERS LP,,35.45454469
3458,818.8764,1115.3846,1005.1795,27.5248,SPNS,Sapiens International Corp. NV,软件,25.39999924
3459,533.0496,-45.7986,440.625,-120.974,ACBI,"Atlantic Capital Bancshares, Inc.",,36.98113479
3460,0.0,0.0,0.0,0.0,EBF,恩尼斯,,997.50006044
3461,363.662,277.9352,303.2836,247.6536,WSR,Whitestone REIT,,49.50000138
3462,0.0,0.0,0.0,0.0,XTLY,XACTLY CORP,,-28.45454414
3463,-0.1591,-0.5467,0.1744,-1.1636,CYTK,"Cytokinetics, Inc.",生物技术和制药,23.84615521
3464,545.8387,916.5766,0.303,966.2844,IHC,独立控股,卫生保健设施,4.95633185
3465,494.0375,579.4832,0.4417,-2298.3871,LKSD,"LSC Communications, Inc.",,4.504644
3466,0.0,0.0,0.0,0.0,MUI,黑石中级期债券基金,股权,12.06421946
3467,0.0,0.0,0.0,190.3313,PNNT,PennantPark Investment Corp.,投资公司\r,6.05128221
3468,0.0,0.0,766.5112,939.6569,TEI,邓普顿新兴市场基金,股权,11.25806472
3469,937.0303,805.4634,777.2242,866.3636,FMBH,"First Mid-Illinois Bancshares, Inc.",,19.31219565
3470,282.9333,422.7041,621.2165,630.1942,WSBF,"Waterstone Financial, Inc.",储蓄及贷款\r,18.38709704
3471,-80.0936,-531.3054,-0.1552,-0.8192,DSX,黛安娜船舶,运输,-2.19905218
3472,0.0,0.0,0.0,-893.7143,FARM,Farmer Brothers Co.,饮料,4.62441312
3473,-0.3714,-586.9643,-1777.623,0.0,BLDP,巴拉德动力系统,能源-替代能源,-21.53846196
3474,6104.1481,5853.8994,3195.8333,2910.8846,ARA,"American Renal Associates Holdings, Inc.",,-55.03571351
3475,0.0,0.0,0.0,0.0,NDLS,Noodles & Co.,,-4.70930232
3476,0.0,0.0,0.0,0.0,NEWS,"NewStar Financial, Inc.",多元化金融服务,19.63934305
3477,0.0,0.0,0.0,0.0,OME,欧米加蛋白食品,制药,15.06849276
3478,365.5045,208.8636,342.3592,776.7429,ANH,安沃思抵押资产公司,,29.52941134
3479,0.0,0.0,0.0,0.0,EWM,马来西亚ETF-iShares MSCI,股权,64.48979544
3480,759.8099,520.0135,-243.4419,579.1304,EFC,Ellington投资,,-33.2083332
3481,4.8915,-0.8192,-1.3878,-1.5263,MRUS,Merus NV,,-12.23671533
3482,1668.5714,947.0588,1542.2535,709.8765,LXFR,Luxfer Holdings Plc,采矿,22.62195049
3483,-66.4889,-2940.1124,-254.2857,311.9725,GILT,吉来特卫星网络,计算机硬件,-89.59999905
3484,1029.557,1130.7364,725.4093,-406.4173,UEIC,"Universal Electronics, Inc.",家具家饰,25.18115951
3485,-0.5203,-0.4227,-0.6636,-1.441,STML,"Stemline Therapeutics, Inc.",,-7.53488374
3486,397.234,511.3415,585.1923,595.1838,FBNK,"First Connecticut Bancorp, Inc.",银行,30.60000038
3487,0.1137,0.0446,229.3184,-217.7419,GRAM,Gra帽a y Montero SAA,,11.56250041
3488,-1.204,-0.431,-0.8784,-1.0707,PACB,"Pacific Biosciences of California, Inc.",,-4.45783147
3489,1255.5814,1026.381,3547.5229,0.0,DS,"Drive Shack, Inc.",,7.00000046
3490,0.0,0.0,0.0,0.0,IYK,iShares U.S. Consumer Goods ETF,股权,9.29266395
3491,316.0758,-2155.6789,3145.1424,988.2857,ECCB,"Eagle Point Credit Co., Inc.",,4.79507273
3492,0.0,0.0,0.0,408.1905,SLYG,SPDR S&P 600 Small Cap Growth ETF,股权,3.11084672
3493,-0.5769,-0.4721,-0.9594,-1.1902,ARQL,"ArQule, Inc.",生物技术和制药,-16.93939373
3494,0.0,0.0,0.0,0.0,MFL,BlackRock MuniHoldings Investment Quality Fund,债务\r,8.33928575
3495,0.0,0.0,-15.304,-0.5266,VRCA,"Verrica Pharmaceuticals, Inc.",,
3496,823.7008,1189.8473,-1332.2222,1110.2941,ZAGG,"Zagg, Inc.",,-30.53571484
3497,0.4075,0.2434,248.9241,-1280.5882,CPSI,"Computer Programs & Systems, Inc.",软件,118.27586284
3498,0.0,0.0,0.0,0.0,AMSWA,美国软件,软件,61.00000092
3499,0.0,0.0,0.0,0.0,NQP,Nuveen Pennsylvania Quality Municipal Income Fund,债务\r,12.04717089
3500,-55.8537,395.6954,0.3259,-507.7778,AVHI,阿凡达地产,房地产,3.80742046
3501,0.0,0.0,0.0,0.0,HCKT,哈克特服务,商业服务,24.81817956
3502,689.6721,850.7937,1039.1481,921.2787,FSB,"Franklin Financial Network, Inc.",,14.97933837
3503,3056.4734,-0.0002,-5.2082,1510.0,AXAS,阿布拉克萨斯石油公司,油气,-3.65822788
3504,515.9859,508.1362,590.7317,471.9164,BKMU,互助银行,储蓄及贷款\r,28.10810671
3505,0.0,0.0,-1.5971,-0.5379,FTSV,"Forty Seven, Inc.",,
3506,0.0538,0.033,-0.7116,-4.69,IMMR,Immersion Corp.,计算机,-11.48175145
3507,0.0,0.0,0.0,0.0,VKI,Invesco Advantage Municipal Income Trust II,股权,7.61702129
3508,-906.4946,1234.8744,3.5116,-358.9418,ATTO,Atento SA,,
3509,0.0,0.1201,507.1111,467.6471,SMTA,Spirit Mta Reit,,
3510,0.0,0.0,0.0,-724.3087,HAYN,海恩斯国际,金属构造\/部件,118.65625647
3511,1354.3567,581.1957,131.7467,1277.6596,CAI,"CAI International, Inc.",,74.70967635
3512,1477.5676,-1301.6929,164.9057,654.4483,INWK,"InnerWorkings, Inc.",软件,109.74999912
3513,0.0,0.0,0.0,0.0,REX,REX American Resources Corp.,能源-替代能源,15.00407341
3514,0.0,0.0,0.0,0.0,MUA,黑岩多资产投资,股权,11.66371713
3515,-0.4458,3.9,2514.4144,1981.5074,LGCY,Legacy Reserves石油勘测,油气,-5.8207551
3516,0.0,0.0,-1.043,-0.7053,MGTA,"Magenta Therapeutics, Inc.",,
3517,0.0,0.0,0.0,0.0,PKE,Park Electrochemical Corp.,半导体,41.66071397
3518,-3606.3913,-0.5358,0.005,1.8039,NVAX,诺瓦瓦克斯医药,生物技术和制药,-1.3203884
3519,0.0,0.0,0.0,0.0,VRA,"Vera Bradley, Inc.",,24.96226463
3520,0.0,0.0,0.0,0.0,MYN,黑岩纽约市政收益保险基金,债务\r,7.25609739
3521,0.0,0.0,0.0,0.0,JKL,iShares Morningstar Small Cap Value ETF,股权,6.87271907
3522,0.0,0.0,0.0,0.0,CCN,CardConnect Corp.,,-17.49999993
3523,-452.6756,-2326.2698,-1104.206,-352.1222,KEYW,KEYW控股,计算机,-14.70312509
3524,18.5517,0.0002,-0.0005,0.0041,SGYP,"Synergy Pharmaceuticals, Inc.",制药,-1.57024786
3525,130.4348,1288.2353,0.3113,-271.9298,HQCL,"Hanwha Q CELLS Co., Ltd.",,3.88275857
3526,0.2429,0.2335,0.2409,0.1814,PFSI,"PennyMac Financial Services, Inc.",,6.54237252
3527,-1216.6531,399.2188,1919.2812,0.0,SNBC,"Sun Bancorp, Inc. (New Jersey)",银行,7.56172837
3528,2442.7083,2297.1698,1364.4068,1024.3056,PKOH,Park-Ohio Holdings Corp.,,14.49612505
3529,-0.0754,-0.104,14.6875,254.3889,CIO,"City Office REIT, Inc.",,-99.30769478
3530,-7102.1875,-0.5632,-1.2579,-7721.9802,RIGL,"Rigel Pharmaceuticals, Inc.",生物技术和制药,-3.90410936
3531,0.134,0.1337,0.1514,0.1119,TEDU,达内科技,,13.88333265
3532,1737.8771,-3677.8226,2369.5597,1403.2474,CRD.B,Crawford & Co.,,9.83720918
3533,316.0758,-2155.6789,3145.1424,988.2857,ECCZ,"Eagle Point Credit Co., Inc.",,4.57636365
3534,1220.8466,1098.8614,968.8679,977.8689,CCNE,CNB金融,银行,21.32394479
3535,-0.2205,-0.0623,-0.0629,-0.4156,EHTH,易康,保险,-90.11110725
3536,-2614.3548,-4895.534,-1.3717,-0.8846,ELGX,恩多勒吉克斯,,-2.8795812
3537,0.0,0.0,0.0,0.0,NEWTZ,Newtek Business Services Corp.,,13.85547865
3538,1737.8771,-3677.8226,2369.5597,1403.2474,CRD.A,Crawford & Co.,,9.76744125
3539,0.0,0.0,0.0,136.3107,HZO,海上麦斯服务,零售,20.95959576
3540,-389.6167,-0.3986,2007.9774,249.9214,BGR,黑岩能源信托,股权,4.71341469
3541,216.1062,215.3097,230.0,394.0265,FRBK,共和国第一万通金控,银行,65.41666733
3542,0.2477,0.1714,0.1256,0.092,AMOT,Allied Motion科技,,48.58000183
3543,1000.8904,983.961,951.1465,732.1972,BHB,Bar Harbor Bankshares,银行,18.27607423
3544,316.0758,-2155.6789,3145.1424,988.2857,ECCY,"Eagle Point Credit Co., Inc.",,
3545,0.0,0.0,0.0,0.0,MCA,黑岩加州基金,债务\r,8.84105991
3546,1249.4839,771.6168,986.3333,1324.2927,USLM,"United States Lime & Minerals, Inc.",,25.73981164
3547,316.0758,-2155.6789,3145.1424,988.2857,ECCA,"Eagle Point Credit Co., Inc.",,4.6150908
3548,1824.918,1401.8841,1454.8447,1384.7849,HIFS,欣厄姆银行,银行,19.74288276
3549,0.0,2577.9649,1128.3453,-115.6334,SWCH,"Switch, Inc. (Nevada)",,
3550,0.0,0.0,0.0,0.0,OMN,"OMNOVA Solutions, Inc.",化学制品,101.99999657
3551,0.0,0.0,303.7374,0.0,HCCI,"Heritage-Crystal Clean, Inc.",环境控制,76.53846288
3552,0.0,0.0,0.0,0.0,LAC,Lithium Americas Corp.,,
3553,294.1438,920.1656,1005.5319,716.8367,HVT.A,哈弗蒂家具,,16.64122152
3554,0.0,0.0,0.0,0.0,PERY,佩里埃利斯国际,,30.25263172
3555,0.0,0.0,0.0,0.0,GBLIZ,Global Indemnity Ltd.,,9.13380328
3556,253.5503,313.8986,0.0,743.2165,CORR,"CorEnergy Infrastructure Trust, Inc.",,17.84579288
3557,0.0,0.0,0.0,-6.4618,LEO,LEO市政债券基金,股权,8.71590922
3558,0.0,0.0,0.0,0.0,HPF,HPF收益基金II,股权,7.94776071
3559,0.0,0.0,0.0,0.0,GBLIL,Global Indemnity Ltd.,,
3560,294.1438,920.1656,1005.5319,716.8367,HVT,哈弗蒂家具,零售,16.5769231
3561,0.0,0.0,0.0,0.0,NCZ,AllianzGI Convertible & Income Fund II,股权,37.65625144
3562,0.0,0.0,0.0,0.0,FEN,First Trust Energy Income & Growth Fund,股权,10.48165123
3563,722.9839,406.8182,965.1174,938.4711,FMNB,Farmers National Banc Corp.,银行,21.44736769
3564,-87.6761,-69.854,-55.3846,2073.7288,SVA,北京科兴生物制品有限公司,生物技术,-98.7500034
3565,2112.9032,127.6596,-0.3834,-2.4324,RYI,Ryerson Holding Corp.,,22.40740722
3566,0.0,0.0,684.2788,0.0,CRAI,CRA国际,商业服务,36.74496621
3567,0.0,0.0,0.0,0.0,NEWTL,Newtek Business Services Corp.,,13.49989407
3568,0.0,0.0,0.0,0.0,MIN,MFS Intermediate Income Trust,环球,22.47058761
3569,316.0758,-2155.6789,3145.1424,988.2857,ECCX,Eagle Point Credit Company Inc.,,
3570,0.0,0.0,-0.8093,2.4141,SURF,"Surface Oncology, Inc.",,
3571,0.0,0.0,0.0,0.0356,EVI,"EnviroStar, Inc.",销售\/批发\r,110.97221993
3572,877.3054,897.1111,872.1395,835.9052,EBTC,"Enterprise Bancorp, Inc.",银行,22.47058805
3573,0.0,0.0,0.0,0.0,NEWTI,Newtek Business Services Corp.,,
3574,0.1621,-185.2344,-581.7442,1826.1159,WMC,Western Asset Mortgage Capital Corp.,,-17.54098288
3575,529.2593,304.7945,681.0268,529.4561,PLPC,Preformed Line Products Co.,,29.93220394
3576,0.0,0.0,0.0,0.0,COOL,Majesco娱乐,软件,-6.15364575
3577,-3990.9244,-6505.942,-0.0001,-1.0082,NVTA,Invitae Corp.,,-2.74503312
3578,0.0,0.0,0.0,2187.4634,HX,和信贷公司,,
3579,0.0,0.0,0.0,0.0,HIBB,希贝特体育,零售,8.58455887
3580,-0.9391,-0.0001,-0.0003,-1.1513,ZIOP,"ZIOPHARM Oncology, Inc.",生物技术,-2.35606043
3581,0.0,0.0,0.0,0.0,PMO,普特南市政债券成长基金,股权,12.50537637
3582,1693.2432,2094.6457,2122.8571,1467.4302,NLS,鹦鹉螺体育,休闲,13.44036621
3583,0.0687,854.2427,652.8194,478.2207,FBMS,第一银行股份,银行,22.80254652
3584,0.0,0.0,0.0,-101.8475,SUP,"Superior Industries International, Inc.",汽车制造,10.89506146
3585,1857.6712,1534.4311,1115.0273,0.5043,EVC,超视野传播,媒体,22.27272783
3586,0.0,0.0,0.0,-225.9062,HQL,HQL基金,股权,-35.08771974
3587,0.1355,0.1148,0.2827,0.0212,JKS,晶科能源,能源-替代能源,1.7325154
3588,-5565.283,-4419.8413,-0.607,-0.0002,PLUG,普拉格能源,,-6.40624999
3589,0.0,0.0,0.0,0.0,TLYS,"Tilly\'s, Inc.",,37.55000058
3590,0.0,0.0,0.0,0.0,ERC,Wells Fargo Multi-Sector Income Fund,环球,8.74125906
3591,521.5221,726.6944,871.2053,767.4904,OLBK,"Old Line Bancshares, Inc.",银行,28.90833104
3592,0.0,0.0,0.0,17.3638,LPG,Dorian LPG Ltd.,,25.51612834
3593,-172.244,0.1703,36.5199,106.0317,SPLP,Steel Partners Holdings LP,,66.59999847
3594,-4825.7343,-111.7778,-1546.5163,-2622.6462,ACHN,艾琪尔顿制药公司,生物技术和制药,-6.9777782
3595,-0.2675,-0.1828,0.0159,0.1496,ERII,"Energy Recovery, Inc.",,402.00000708
